,Novice,Intermediate,Advanced,Elite
53,65.24749755859375,83.61785888671875,102.80670166015625,120.72235107421875
59,70.79498291015625,90.89324951171875,111.62811279296875,131.18072509765625
66,76.25152587890625,97.80487060546875,120.17669677734375,141.18438720703125
74,81.16241455078125,104.07989501953125,127.90679931640625,150.27862548828125
83,85.43670654296875,109.53643798828125,134.54559326171875,158.09967041015625
93,88.98345947265625,114.08355712890625,140.18402099609375,164.73846435546875
105,91.98455810546875,117.99407958984375,145.00396728515625,170.37689208984375
120,94.53094482421875,121.26800537109375,149.00543212890625,175.01495361328125
