,Novice,Intermediate,Advanced,Elite
53,81.98089599609375,95.98602294921875,110.99151611328125,126.63360595703125
59,86.80084228515625,101.71539306640625,117.53936767578125,134.18182373046875
66,92.16644287109375,107.99041748046875,124.81475830078125,142.45758056640625
74,97.80487060546875,114.62921142578125,132.54486083984375,151.18804931640625
83,103.80706787109375,121.63177490234375,140.54779052734375,160.37322998046875
93,109.80926513671875,128.63433837890625,148.73260498046875,169.74029541015625
105,116.35711669921875,136.36444091796875,157.55401611328125,179.83489990234375
120,123.54156494140625,144.82208251953125,167.37579345703125,191.02081298828125
