,Novice,Intermediate,Advanced,Elite
53,76.79718017578125,94.80377197265625,113.08319091796875,132.18109130859375
59,83.43597412109375,102.89764404296875,122.81402587890625,143.54888916015625
66,89.80194091796875,110.80963134765625,132.18109130859375,154.55291748046875
74,95.53131103515625,117.90313720703125,140.63873291015625,164.46563720703125
83,100.53314208984375,124.08721923828125,148.00506591796875,173.10516357421875
93,104.71649169921875,129.27093505859375,154.18914794921875,180.28961181640625
105,108.35418701171875,133.63616943359375,159.46380615234375,186.47369384765625
120,111.35528564453125,137.36480712890625,163.91998291015625,191.56646728515625
