,Novice,Intermediate,Advanced,Elite
53,40.69305419921875,50.42388916015625,61.97357177734375,74.97833251953125
59,44.23980712890625,54.78912353515625,67.33917236328125,81.43524169921875
66,47.60467529296875,58.88153076171875,72.43194580078125,87.61932373046875
74,50.60577392578125,62.70111083984375,77.07000732421875,93.25775146484375
83,53.24310302734375,65.97503662109375,81.16241455078125,98.16864013671875
93,55.51666259765625,68.70330810546875,84.52728271484375,102.26104736328125
105,57.42645263671875,71.06781005859375,87.43743896484375,105.71685791015625
120,58.97247314453125,73.06854248046875,89.80194091796875,108.62701416015625
