,Novice,Intermediate,Advanced,Elite
53,73.97796630859375,92.53021240234375,111.17340087890625,130.08941650390625
59,80.34393310546875,100.44219970703125,120.72235107421875,141.36627197265625
66,86.43707275390625,108.08135986328125,129.90753173828125,152.09747314453125
74,91.98455810546875,115.08392333984375,138.27423095703125,161.91925048828125
83,96.80450439453125,121.08612060546875,145.54962158203125,170.37689208984375
93,100.89691162109375,126.17889404296875,151.55181884765625,177.47039794921875
105,104.35272216796875,130.45318603515625,156.73553466796875,183.56353759765625
120,107.17193603515625,134.09088134765625,161.10076904296875,188.56536865234375
