,Novice,Intermediate,Advanced,Elite
53,149.55108642578125,172.28668212890625,194.93133544921875,217.21221923828125
59,158.37249755859375,182.47222900390625,206.57196044921875,230.03509521484375
66,168.10333251953125,193.74908447265625,219.21295166015625,244.22210693359375
74,178.47076416015625,205.75347900390625,232.76336669921875,259.31854248046875
83,189.29290771484375,218.12164306640625,246.85943603515625,275.05157470703125
93,200.29693603515625,230.85357666015625,261.22833251953125,291.05743408203125
105,212.30133056640625,244.58587646484375,276.77947998046875,308.33648681640625
120,225.39703369140625,259.77325439453125,293.96759033203125,327.52532958984375
