,Novice,Intermediate,Advanced,Elite
53,95.89508056640625,114.44732666015625,133.99993896484375,153.82537841796875
59,104.17083740234375,124.36004638671875,145.54962158203125,167.19390869140625
66,112.08282470703125,133.81805419921875,156.64459228515625,179.83489990234375
74,119.26727294921875,142.45758056640625,166.73919677734375,191.47552490234375
83,125.54229736328125,149.91485595703125,175.46966552734375,201.47918701171875
93,130.81695556640625,156.09893798828125,182.74505615234375,209.84588623046875
105,135.27313232421875,161.46453857421875,189.02008056640625,217.03033447265625
120,139.00177001953125,165.92071533203125,194.20379638671875,223.03253173828125
