,Novice,Intermediate,Advanced,Elite
53,96.16790771484375,125.99700927734375,151.91558837890625,174.65118408203125
59,101.89727783203125,133.45428466796875,160.91888427734375,185.01861572265625
66,108.17230224609375,141.73004150390625,170.83160400390625,196.38641357421875
74,114.81109619140625,150.46051025390625,181.38092041015625,208.48175048828125
83,121.72271728515625,159.55474853515625,192.38494873046875,221.12274169921875
93,128.81622314453125,168.83087158203125,203.57086181640625,233.94561767578125
105,136.54632568359375,178.92547607421875,215.66619873046875,247.95074462890625
120,145.00396728515625,190.02044677734375,229.12567138671875,263.32000732421875
