,Novice,Intermediate,Advanced,Elite
53,83.34503173828125,98.98712158203125,114.99298095703125,131.45355224609375
59,88.25592041015625,104.80743408203125,121.72271728515625,139.27459716796875
66,93.71246337890625,111.26434326171875,129.27093505859375,147.82318115234375
74,99.53277587890625,118.17596435546875,137.27386474609375,157.00836181640625
83,105.53497314453125,125.36041259765625,145.54962158203125,166.46636962890625
93,111.71905517578125,132.63580322265625,154.00726318359375,176.19720458984375
105,118.35784912109375,140.54779052734375,163.19244384765625,186.65557861328125
120,125.72418212890625,149.27825927734375,173.37799072265625,198.29620361328125
